J0413-345, radec, 4:13:00.94, -34:30:10.2
J0414+343, radec, 4:14:37.26, 34:18:51.1
J0415+448, radec, 4:15:56.52, 44:52:49.7
J0416-209, radec, 4:16:04.36, -20:56:27.7
J0416-188, radec, 4:16:36.54, -18:51:08.3
J0423-013, radec, 4:23:15.80, -1:20:33.1
J0423+418, radec, 4:23:56.01, 41:50:02.7
J0423+348 | 3C115 | J0423+348, radec, 4:23:57.12, 34:51:46.2
J0424+020, radec, 4:24:08.56, 2:04:24.9
J0424-379, radec, 4:24:42.24, -37:56:20.8
J0424+006, radec, 4:24:46.84, 0:36:06.3
J0425+179, radec, 4:25:24.46, 17:55:25.1
J0426+053, radec, 4:26:36.60, 5:18:19.9
J0426+579, radec, 4:26:51.30, 57:57:56.4
J0427+049, radec, 4:27:47.57, 4:57:08.3
J0428-379, radec, 4:28:40.42, -37:56:19.6
J0429+671, radec, 4:29:06.02, 67:10:16.6
J0429-344, radec, 4:29:47.22, -34:26:41.8
J0431+206, radec, 4:31:03.76, 20:37:34.3
J0432+416 | 3C119 | J0432+416, radec, 4:32:36.50, 41:38:28.4
J0433+053 | 3C120 | J0433+053, radec, 4:33:11.10, 5:21:15.6
J0437-187, radec, 4:37:01.48, -18:44:48.6
J0437+296 | 3C123 | J0437+296, radec, 4:37:04.18, 29:40:15.1
J0438+488, radec, 4:38:59.11, 48:48:46.6
J0439-453, radec, 4:39:00.86, -45:22:22.6
J0440-435, radec, 4:40:17.18, -43:33:08.6
J0441-336, radec, 4:41:33.78, -33:40:03.7
J0442-002, radec, 4:42:38.66, 0:17:43.4
J0443+346, radec, 4:43:31.64, 34:41:06.7
J0447-220, radec, 4:47:37.28, -22:03:36.8
J0449+113, radec, 4:49:07.67, 11:21:28.6
J0449+635, radec, 4:49:23.31, 63:32:09.4
J0449-391, radec, 4:49:42.26, -39:11:09.1
J0453-281, radec, 4:53:14.65, -28:07:37.3
J0455-205, radec, 4:55:23.66, -20:34:14.5
J0455-462, radec, 4:55:51.11, -46:16:04.0
J0457-234, radec, 4:57:03.18, -23:24:52.0
J0457+067, radec, 4:57:07.71, 6:45:07.2
J0459+024, radec, 4:59:52.05, 2:29:31.2
J0501-019, radec, 5:01:12.81, -1:59:14.3
J0501+139, radec, 5:01:45.27, 13:56:07.2
J0502+061, radec, 5:02:15.45, 6:09:07.5
J0502+136, radec, 5:02:33.22, 13:38:10.8
J0502+252 | 3C133 | J0502+252, radec, 5:02:58.58, 25:16:24.2
J0503+020, radec, 5:03:21.20, 2:03:04.7
J0505+049, radec, 5:05:23.19, 4:59:42.7
J0508+845, radec, 5:08:42.36, 84:32:04.5
J0509+101, radec, 5:09:27.46, 10:11:44.6
J0510+180, radec, 5:10:02.37, 18:00:41.6
J0512+152, radec, 5:12:41.02, 15:17:23.4
J0513-219, radec, 5:13:49.11, -21:59:16.1
J0516-160, radec, 5:16:15.93, -16:03:07.6
J0520+454, radec, 5:20:47.52, 45:28:35.0
J0521+166 | 3C138 | J0521+166, radec, 5:21:09.89, 16:38:22.1
J0521-207, radec, 5:21:38.89, -20:47:39.4
J0522+012, radec, 5:22:17.47, 1:13:31.1
J0522-364, radec, 5:22:57.98, -36:27:30.9
J0527+035, radec, 5:27:32.70, 3:31:31.5
J0530-250, radec, 5:30:07.96, -25:03:29.9
J0530+135, radec, 5:30:56.42, 13:31:55.2
J0532+075, radec, 5:32:39.00, 7:32:43.3
J0533+483, radec, 5:33:15.87, 48:22:52.8
J0534+194, radec, 5:34:44.52, 19:27:21.4
J0536-340, radec, 5:36:28.44, -34:01:11.4
J0538-440, radec, 5:38:50.36, -44:05:08.9
J0539-158, radec, 5:39:32.01, -15:50:30.3
J0539+145, radec, 5:39:42.37, 14:33:45.6
J0539-286, radec, 5:39:54.28, -28:39:56.0
J0541+532, radec, 5:41:16.17, 53:12:24.8
J0541-056, radec, 5:41:38.08, -5:41:49.4
J0541+474, radec, 5:41:49.20, 47:29:07.6
J0542+498 | 3C147 | J0542+498, radec, 5:42:36.14, 49:51:07.2
J0552+379, radec, 5:52:17.94, 37:54:25.3
J0552+726, radec, 5:52:53.00, 72:40:45.1
J0547+273, radec, 5:47:34.15, 27:21:56.8
J0552+032, radec, 5:52:50.10, 3:13:27.2
J0555+398 | DA193 | J0555+398, radec, 5:55:30.81, 39:48:49.2
J0559+580, radec, 5:59:13.39, 58:04:03.4
J0559+238, radec, 5:59:32.03, 23:53:53.9
J0603+177, radec, 6:03:09.13, 17:42:16.8
J0603+219, radec, 6:03:51.56, 21:59:37.7
J0604-424, radec, 6:04:25.18, -42:25:29.6
J0604+203 | 3C152 | J0604+203, radec, 6:04:28.67, 20:21:22.2
J0604+442, radec, 6:04:35.63, 44:13:58.6
J0607+476, radec, 6:07:23.25, 47:39:47.0
J0607+673, radec, 6:07:52.67, 67:20:55.4
J0607-085, radec, 6:07:59.70, -8:34:50.0
J0608-223, radec, 6:08:59.69, -22:20:20.9
J0609+480 | 3C153 | J0609+480, radec, 6:09:32.54, 48:04:15.6
J0609-157, radec, 6:09:40.95, -15:42:40.7
J0610+728, radec, 6:10:48.87, 72:48:53.2
J0613+131, radec, 6:13:57.69, 13:06:45.4
J0614+607, radec, 6:14:23.87, 60:46:21.8
J0616-349, radec, 6:16:35.98, -34:56:16.6
J0617+570, radec, 6:17:16.92, 57:01:16.4
J0617-365, radec, 6:17:32.32, -36:34:14.8
J0624+389, radec, 6:24:19.02, 38:56:48.7
J0625+146, radec, 6:25:45.92, 14:40:19.8
J0625+446, radec, 6:25:18.27, 44:40:01.6
J0626+820, radec, 6:26:03.01, 82:02:25.6
J0627-058 | 3C161 | J0627-058, radec, 6:27:10.10, -5:53:04.8
J0629-199, radec, 6:29:23.77, -19:59:19.6
J0631-419, radec, 6:31:12.00, -41:54:27.0
J0631+531, radec, 6:31:34.69, 53:11:27.8
J0632+103, radec, 6:32:15.33, 10:22:01.7
J0638+595, radec, 6:38:02.87, 59:33:22.2
J0639-337, radec, 6:39:20.91, -33:46:00.1
J0639+734, radec, 6:39:21.96, 73:24:58.1
J0642+679, radec, 6:42:04.26, 67:58:35.6
J0644-349, radec, 6:44:25.28, -34:59:42.1
J0644+392, radec, 6:44:53.71, 39:14:47.5
J0645+213, radec, 6:45:24.10, 21:21:51.2
J0646+448, radec, 6:46:32.03, 44:51:16.6
J0648-307, radec, 6:48:14.10, -30:44:19.7
J0650-166, radec, 6:50:24.58, -16:37:39.7
J0650+600, radec, 6:50:31.25, 60:01:44.6
J0651+691 | 3C169 | J0651+691, radec, 6:51:54.95, 69:11:12.7
J0653+370, radec, 6:53:58.28, 37:05:40.6
J0654+452, radec, 6:54:23.71, 45:14:23.5
J0655+410, radec, 6:55:10.03, 41:00:10.2
J0655+541 | 3C171 | J0655+541, radec, 6:55:14.82, 54:08:58.4
J0658+693, radec, 6:58:46.50, 69:20:49.7
J0700+171, radec, 7:00:01.53, 17:09:21.7
J0702+445, radec, 7:02:53.68, 44:31:11.9
J0704+470, radec, 7:04:09.56, 47:00:56.0
J0706-231, radec, 7:06:33.48, -23:11:37.5
J0707+611, radec, 7:07:00.62, 61:10:11.6
J0707+292, radec, 7:07:25.99, 29:17:18.7
J0710+475, radec, 7:10:46.11, 47:32:11.1
J0713+438, radec, 7:13:38.16, 43:49:17.2
J0714+146 | 3C175.1 | J0714+146, radec, 7:14:04.64, 14:36:20.6
J0714+355, radec, 7:14:24.82, 35:34:39.8
J0721+713, radec, 7:21:53.45, 71:20:36.4
J0717+456, radec, 7:17:51.85, 45:38:03.2
J0725+144, radec, 7:25:16.81, 14:25:13.7
J0725-009, radec, 7:25:50.64, 0:54:56.5
J0726+791, radec, 7:26:11.74, 79:11:31.0
J0728+146 | 3C181 | J0728+146, radec, 7:28:10.35, 14:37:36.0
J0728+570, radec, 7:28:49.63, 57:01:24.4
J0729-366, radec, 7:29:05.42, -36:39:45.2
J0730-116, radec, 7:30:19.11, -11:41:12.6
J0730+407, radec, 7:30:51.35, 40:49:50.8
J0733+503, radec, 7:33:52.52, 50:22:09.1
J0735+478, radec, 7:35:02.31, 47:50:08.4
J0735-175, radec, 7:35:45.81, -17:35:48.5
J0735+331, radec, 7:35:55.57, 33:07:09.4
J0737+596, radec, 7:37:30.09, 59:41:03.2
J0738+177, radec, 7:38:07.39, 17:42:19.0
J0738-333, radec, 7:38:16.95, -33:22:12.8
J0738-304, radec, 7:38:19.79, -30:25:04.9
J0738-064, radec, 7:38:55.33, -6:26:59.4
J0739+016, radec, 7:39:18.03, 1:37:04.6
J0739+703 | 3C184 | J0739+703, radec, 7:39:23.69, 70:23:11.7
J0741+312, radec, 7:41:10.70, 31:12:00.2
J0741+271, radec, 7:41:25.73, 27:06:45.4
J0742+490, radec, 7:42:02.75, 49:00:15.6
J0743+396, radec, 7:43:09.89, 39:41:30.8
J0744+378 | 3C186 | J0744+378, radec, 7:44:17.46, 37:53:17.2
J0744-064, radec, 7:44:21.66, -6:29:35.9
J0745+101, radec, 7:45:33.06, 10:11:12.7
J0745+317, radec, 7:45:41.67, 31:42:56.6
J0745-007, radec, 7:45:54.08, 0:44:17.5
J0745+332, radec, 7:45:59.33, 33:13:34.1
J0746+258, radec, 7:46:25.87, 25:49:02.1
J0747+766, radec, 7:47:14.62, 76:39:17.3
J0747-331, radec, 7:47:19.69, -33:10:47.1
J0748+240, radec, 7:48:36.11, 24:00:24.1
J0749+743, radec, 7:49:22.46, 74:20:41.6
J0749-442, radec, 7:49:42.26, -44:12:29.5
J0750+482, radec, 7:50:20.43, 48:14:53.7
J0750+125, radec, 7:50:52.05, 12:31:04.8
J0751+332, radec, 7:51:53.67, 33:13:19.8
J0753+538, radec, 7:53:01.38, 53:52:59.6
J0753+425, radec, 7:53:03.34, 42:31:30.8
J0757+099, radec, 7:57:06.64, 9:56:34.9
J0801+142 | 3C190 | J0801+142, radec, 8:01:33.50, 14:14:42.4
J0802+181, radec, 8:02:48.02, 18:09:49.3
J0804+102 | 3C191 | J0804+102, radec, 8:04:47.96, 10:15:22.6
J0804-278, radec, 8:04:51.44, -27:49:11.3
J0805+617, radec, 8:05:18.19, 61:44:23.7
J0806-268, radec, 8:06:12.72, -26:52:33.2
J0806+450, radec, 8:06:33.47, 45:04:32.3
J0808-078, radec, 8:08:15.54, -7:51:09.9
J0808+498, radec, 8:08:39.67, 49:50:36.5
J0808+408, radec, 8:08:56.65, 40:52:44.9
J0811+017, radec, 8:11:26.71, 1:46:52.2
J0813+482 | 3C196 | J0813+482, radec, 8:13:36.05, 48:13:02.3
J0814-356, radec, 8:14:14.65, -35:38:25.6
J0814+459, radec, 8:14:30.31, 45:56:39.5
J0815+365, radec, 8:15:25.95, 36:35:15.2
J0815-031 | 3C196.1 | J0815-031, radec, 8:15:27.83, -3:08:26.8
J0818+423, radec, 8:18:16.00, 42:22:45.4
J0820-129, radec, 8:20:57.45, -12:58:59.2
J0821+470, radec, 8:21:33.82, 47:02:37.1
J0825+619, radec, 8:25:38.61, 61:57:28.6
J0824+558, radec, 8:24:47.24, 55:52:42.7
J0824+392, radec, 8:24:55.48, 39:16:41.9
J0825+031, radec, 8:25:50.34, 3:09:24.5
J0826-225, radec, 8:26:01.57, -22:30:27.2
J0827-204, radec, 8:27:17.21, -20:26:21.7
J0827+354, radec, 8:27:38.59, 35:25:05.1
J0828-375, radec, 8:28:04.78, -37:31:06.3
J0830+241, radec, 8:30:52.09, 24:10:59.8
J0831+044, radec, 8:31:48.88, 4:29:39.1
J0832+185, radec, 8:32:16.04, 18:32:12.1
J0832+492, radec, 8:32:23.22, 49:13:21.0
J0833+424, radec, 8:33:53.89, 42:24:01.9
J0834+555, radec, 8:34:54.90, 55:34:21.1
J0835-451, radec, 8:35:20.66, -45:10:35.2
J0836+414, radec, 8:36:36.89, 41:25:54.7
J0836-202, radec, 8:36:39.22, -20:16:59.5
J0837-198, radec, 8:37:11.18, -19:51:56.8
J0837+584, radec, 8:37:22.41, 58:25:01.9
J0837+249, radec, 8:37:40.25, 24:54:23.1
J0839+033, radec, 8:39:49.19, 3:19:53.7
J0840+132, radec, 8:40:47.59, 13:12:23.6
J0841+708, radec, 8:41:24.37, 70:53:42.2
J0842+185, radec, 8:42:05.09, 18:35:41.0
J0847+573, radec, 8:47:28.06, 57:23:38.3
J0846-261, radec, 8:46:00.74, -26:10:54.2
J0853-207, radec, 8:53:00.27, -20:47:28.1
J0854+579, radec, 8:54:42.00, 57:57:29.9
J0854+201, radec, 8:54:48.88, 20:06:30.6
J0858+141 | 3C212 | J0858+141, radec, 8:58:41.55, 14:09:44.6
J0902-142, radec, 9:02:16.83, -14:15:30.9
J0903+468, radec, 9:03:03.99, 46:51:04.1
J0903+679, radec, 9:03:53.16, 67:57:22.7
J0903+518, radec, 9:03:58.58, 51:51:00.7
J0909+013, radec, 9:09:10.09, 1:21:35.6
J0909+428 | 3C216 | J0909+428, radec, 9:09:33.50, 42:53:46.5
J0914+027, radec, 9:14:37.91, 2:45:59.3
J0915+295, radec, 9:15:52.40, 29:33:24.0
J0915-119 | 3c218 | J0915-119, radec, 9:15:00.00, -11:54:00.0
J0916+389, radec, 9:16:48.91, 38:54:28.1
J0920+446, radec, 9:20:58.46, 44:41:54.0
J0921-263, radec, 9:21:29.35, -26:18:43.4
J0921+622, radec, 9:21:36.23, 62:15:52.2
J0922-399, radec, 9:22:46.42, -39:59:35.1
J0925+003, radec, 9:25:07.82, 0:19:13.9
J0927+390, radec, 9:27:03.01, 39:02:20.9
J0927-205, radec, 9:27:51.82, -20:34:51.2
J0929+502, radec, 9:29:15.44, 50:13:36.0
J0930+350, radec, 9:30:55.28, 35:03:37.6
J0932+531, radec, 9:32:41.15, 53:06:33.8
J0934+491, radec, 9:34:15.76, 49:08:21.7
J0937+501, radec, 9:37:12.33, 50:08:52.1
J0939+832 | 3C220.3 | J0939+832, radec, 9:39:23.59, 83:15:27.2
J0943-083, radec, 9:43:36.95, -8:19:30.9
J0944+520, radec, 9:44:52.16, 52:02:34.2
J0945+077 | 3c227 | J0945+077, radec, 9:45:00.00, 7:42:00.0
J0945+466, radec, 9:45:42.09, 46:36:50.6
J0948+406, radec, 9:48:55.34, 40:39:44.6
J0949+662, radec, 9:49:12.21, 66:14:59.3
J0952+352, radec, 9:52:32.03, 35:12:52.4
J0954+745, radec, 9:54:47.44, 74:35:57.1
J0954+177, radec, 9:54:56.82, 17:43:31.2
J0956+252, radec, 9:56:49.88, 25:15:16.1
J0957+553, radec, 9:57:38.17, 55:22:58.0
J0958+474, radec, 9:58:19.67, 47:25:07.8
J0958+324 | 3C232 | J0958+324, radec, 9:58:20.95, 32:24:02.2
J0958+655, radec, 9:58:47.25, 65:33:54.8
J1001-446, radec, 10:01:59.91, -44:38:00.6
J1006+349 | 3C236 | J1006+349, radec, 10:06:01.77, 34:54:10.3
J1007-021, radec, 10:07:04.35, -2:07:10.9
J1007+139, radec, 10:07:41.50, 13:56:29.6
J1008+075 | 3C237 | J1008+075, radec, 10:08:00.02, 7:30:16.6
J1008+063, radec, 10:08:00.82, 6:21:21.2
J1010+828, radec, 10:10:15.87, 82:50:14.5
J1011+064 | 3C238 | J1011+064, radec, 10:11:00.00, 6:24:23.8
J1013+347, radec, 10:13:49.61, 34:45:50.8
J1013+248, radec, 10:13:53.43, 24:49:16.4
J1014+230, radec, 10:14:47.06, 23:01:16.6
J1016+206, radec, 10:16:44.33, 20:37:47.3
J1017+612, radec, 10:17:25.89, 61:16:27.5
J1018-317, radec, 10:18:09.28, -31:44:14.1
J1018+357, radec, 10:18:10.99, 35:42:39.4
J1020-428, radec, 10:20:03.36, -42:51:41.5
J1021+219 | 3C241 | J1021+219, radec, 10:21:54.53, 21:59:30.4
J1022+306, radec, 10:22:30.30, 30:41:04.9
J1023+398, radec, 10:23:11.57, 39:48:15.4
J1024-008, radec, 10:24:29.59, 0:52:55.5
J1024+192, radec, 10:24:44.81, 19:12:20.4
J1033+412, radec, 10:33:03.71, 41:16:06.2
J1033-343, radec, 10:33:13.09, -34:18:45.4
J1033+395, radec, 10:33:22.06, 39:35:51.1
J1033+608, radec, 10:33:51.43, 60:51:07.3
J1035-201, radec, 10:35:02.16, -20:11:34.4
J1035+564, radec, 10:35:07.04, 56:28:46.8
J1037-295, radec, 10:37:16.08, -29:34:02.8
J1039-156, radec, 10:39:06.71, -15:41:06.6
J1041+061, radec, 10:41:17.16, 6:10:16.9
J1041+027, radec, 10:41:38.88, 2:42:30.8
J1042+120, radec, 10:42:44.60, 12:03:31.3
J1043+241, radec, 10:43:09.03, 24:08:35.4
J1044+533, radec, 10:44:10.67, 53:22:20.5
J1044+809, radec, 10:44:23.06, 80:54:39.4
J1044+069, radec, 10:44:55.91, 6:55:38.3
J1048-191, radec, 10:48:06.62, -19:09:35.7
J1048+717, radec, 10:48:27.62, 71:43:35.9
J1051-316, radec, 10:51:04.78, -31:38:14.3
J1051+213, radec, 10:51:48.79, 21:19:52.3
J1056+701, radec, 10:56:53.62, 70:11:45.9
J1057-245, radec, 10:57:55.42, -24:33:48.9
J1058+812, radec, 10:58:11.54, 81:14:32.7
J1058+015, radec, 10:58:29.61, 1:33:58.8
J1100+772 | 3c249.1 | J1100+772, radec, 11:00:00.00, 77:12:00.0
J1101+724, radec, 11:01:48.81, 72:25:37.1
J1102+279, radec, 11:02:14.29, 27:57:08.5
J1103+302, radec, 11:03:13.30, 30:14:42.7
J1103+220, radec, 11:03:23.07, 22:03:37.5
J1103-328, radec, 11:03:31.53, -32:51:16.7
J1104+382, radec, 11:04:27.31, 38:12:31.8
J1106-211, radec, 11:06:22.32, -21:08:59.6
J1107-448, radec, 11:07:08.69, -44:49:07.6
J1107+164, radec, 11:07:15.31, 16:28:23.7
J1108+435, radec, 11:08:23.48, 43:30:53.6
J1109+377, radec, 11:09:28.87, 37:44:30.9
J1110+604, radec, 11:10:13.09, 60:28:42.6
J1111+199, radec, 11:11:20.07, 19:55:36.0
J1112-219, radec, 11:12:49.87, -21:58:29.5
J1113+147, radec, 11:13:58.70, 14:42:26.9
J1114+406 | 3C254 | J1114+406, radec, 11:14:38.52, 40:37:19.9
J1118-465, radec, 11:18:26.96, -46:34:15.0
J1118+125, radec, 11:18:57.30, 12:34:41.7
J1119-030 | 3C255 | J1119-030, radec, 11:19:25.30, -3:02:51.3
J1120-251, radec, 11:20:09.13, -25:08:07.6
J1120+143, radec, 11:20:27.81, 14:20:54.9
J1120+234 | 3C256 | J1120+234, radec, 11:20:42.91, 23:27:59.7
J1122+180, radec, 11:22:29.71, 18:05:26.2
J1123+055 | 3C257 | J1123+055, radec, 11:23:09.12, 5:30:20.8
J1125+261, radec, 11:25:53.71, 26:10:20.0
J1126+452, radec, 11:26:57.66, 45:16:06.3
J1127-189, radec, 11:27:04.39, -18:57:17.4
J1127+568, radec, 11:27:40.13, 56:50:14.8
J1128+594, radec, 11:28:13.34, 59:25:14.8
J1130-148, radec, 11:30:07.05, -14:49:27.4
J1130+382, radec, 11:30:53.28, 38:15:18.6
J1131-050, radec, 11:31:30.52, -5:00:19.7
J1133+006, radec, 11:33:20.06, 0:40:52.8
J1139-138, radec, 11:39:10.83, -13:50:46.5
J1139+657, radec, 11:39:58.54, 65:47:46.5
J1142-116, radec, 11:42:35.01, -11:41:47.8
J1143+221, radec, 11:43:25.09, 22:06:56.1
J1145-228, radec, 11:45:22.05, -22:50:31.4
J1145+497 | 3C266 | J1145+497, radec, 11:45:43.38, 49:46:08.1
J1146-247, radec, 11:46:08.10, -24:47:32.9
J1146-289, radec, 11:46:26.20, -28:59:18.7
J1146+588, radec, 11:46:26.91, 58:48:34.2
J1146+539, radec, 11:46:44.21, 53:56:43.0
J1146+399, radec, 11:46:58.30, 39:58:34.3
J1147-382, radec, 11:47:01.37, -38:12:11.0
J1147+350, radec, 11:47:22.13, 35:01:07.5
J1147-074, radec, 11:47:51.55, -7:24:41.1
J1148+594, radec, 11:48:50.36, 59:24:56.4
J1148+529, radec, 11:48:56.57, 52:54:25.3
UGC6802, radec, 11:50:06.80, 51:51:17.0
J1150+242, radec, 11:50:19.21, 24:17:53.8
J1150-003, radec, 11:50:43.87, 0:23:54.2
NGC3922, radec, 11:51:13.50, 50:09:24.0
J1152+496, radec, 11:52:32.87, 49:39:38.8
J1153+809, radec, 11:53:12.50, 80:58:29.2
J1153+495, radec, 11:53:24.47, 49:31:08.8
J1153+406, radec, 11:53:54.66, 40:36:52.6
J1154-350, radec, 11:54:21.80, -35:05:29.0
J1156+314, radec, 11:56:18.73, 31:28:04.3
J1158+248, radec, 11:58:25.79, 24:50:18.0
J1158+484, radec, 11:58:26.77, 48:25:16.2
J1159-224, radec, 11:59:11.30, -22:28:37.1
J1159-096, radec, 11:59:12.71, -9:40:52.1
J1159+292, radec, 11:59:31.83, 29:14:43.8
J1159-218, radec, 11:59:51.91, -21:48:53.8
J1200+730 | 3C268.1 | J1200+730, radec, 12:00:19.03, 73:00:45.2
J1203+480, radec, 12:03:29.86, 48:03:13.6
J1205-265, radec, 12:05:33.22, -26:34:04.5
J1206+642 | 3C268.3 | J1206+642, radec, 12:06:24.69, 64:13:37.3
J1207+279, radec, 12:07:27.90, 27:54:58.6
J1208+542, radec, 12:08:27.50, 54:13:19.5
J1209-241, radec, 12:09:02.45, -24:06:20.8
J1209+436, radec, 12:09:13.43, 43:39:17.6
J1209+413, radec, 12:09:22.79, 41:19:41.4
J1209-402, radec, 12:09:35.24, -40:16:13.1
J1215+169, radec, 12:15:03.98, 16:54:37.9
J1215-175, radec, 12:15:46.75, -17:31:45.4
J1215+348, radec, 12:15:55.60, 34:48:15.2
J1217+585, radec, 12:17:11.02, 58:35:26.2
J1217+301, radec, 12:17:52.08, 30:07:00.6
J1218-460, radec, 12:18:06.24, -46:00:28.9
J1219+484, radec, 12:19:06.42, 48:29:56.2
J1221+441, radec, 12:21:27.05, 44:11:29.7
J1221+282, radec, 12:21:31.69, 28:13:58.5
J1222+042, radec, 12:22:22.55, 4:13:15.8
J1224+035, radec, 12:24:52.42, 3:30:50.3
J1224+213, radec, 12:24:54.46, 21:22:46.4
J1225+392, radec, 12:25:50.57, 39:14:22.7
J1227+365, radec, 12:27:58.73, 36:35:11.9
J1229+020 | 3C273 | J1229+020, radec, 12:29:06.70, 2:03:08.6
3c273off, radec, 12:29:16.70, 2:03:18.6
3c273dec2, radec, 12:29:06.70, 2:05:08.6
3c273dec, radec, 12:29:06.70, 2:04:08.6
3c273dec3, radec, 12:29:06.70, 2:03:38.6
J1230+123 | 3C274 | J1230+123, radec, 12:30:49.42, 12:23:28.0
NGC4515, radec, 12:33:04.90, 16:15:56.0
J1235-418, radec, 12:35:41.93, -41:53:18.0
J1239+075, radec, 12:39:24.59, 7:30:17.2
J1239-103, radec, 12:39:43.06, -10:23:28.7
J1242+373, radec, 12:42:09.81, 37:20:05.7
J1242-047 | 3C275 | J1242-047, radec, 12:42:19.53, -4:46:18.9
J1242+378, radec, 12:42:51.37, 37:51:00.0
J1244+408, radec, 12:44:49.20, 40:48:06.2
J1246-075, radec, 12:46:04.23, -7:30:46.6
J1246-257, radec, 12:46:46.80, -25:47:49.3
J1248+583, radec, 12:48:18.79, 58:20:28.7
J1248-199, radec, 12:48:23.90, -19:59:18.7
J1252+565 | 3C277.1 | J1252+565, radec, 12:52:26.39, 56:34:19.4
NGC4733, radec, 12:51:06.78, 10:54:43.5
J1254+116, radec, 12:54:38.26, 11:41:05.9
UGC8032, radec, 12:54:44.20, 13:14:14.0
J1256-057 | 3C279 | J1256-057, radec, 12:56:11.17, -5:47:21.5
J1256+568, radec, 12:56:14.23, 56:52:25.2
J1256+473 | 3C280 | J1256+473, radec, 12:56:57.23, 47:20:19.8
J1257-319, radec, 12:57:59.06, -31:55:16.9
J1258-223, radec, 12:58:54.48, -22:19:31.2
J1300+142, radec, 13:00:20.92, 14:17:18.5
J1300+506, radec, 13:00:41.25, 50:29:36.8
J1302+578, radec, 13:02:52.47, 57:48:37.6
J1305-105, radec, 13:05:33.02, -10:33:19.4
J1308+657, radec, 13:08:22.42, 65:44:11.8
J1308+357, radec, 13:08:23.70, 35:46:37.3
J1308-098, radec, 13:08:39.17, -9:50:32.7
J1309+559, radec, 13:09:09.75, 55:57:38.2
J1309+119, radec, 13:09:33.93, 11:54:24.6
J1310+323, radec, 13:10:28.66, 32:20:43.8
J1310+468, radec, 13:10:53.59, 46:53:52.2
J1311+552, radec, 13:11:03.21, 55:13:54.3
J1311-222 | 3C283 | J1311-222, radec, 13:11:39.34, -22:16:41.7
J1313+675, radec, 13:13:27.99, 67:35:50.4
J1313+549, radec, 13:13:37.85, 54:58:23.9
J1314+531, radec, 13:14:43.83, 53:06:27.7
J1316-336, radec, 13:16:07.99, -33:38:59.2
J1317+344, radec, 13:17:36.49, 34:25:15.9
J1321+111, radec, 13:21:18.81, 11:06:49.5
J1321+832, radec, 13:21:45.59, 83:16:13.4
J1323-448, radec, 13:23:04.25, -44:52:33.9
J1323+797, radec, 13:23:51.57, 79:42:51.9
J1324+408, radec, 13:24:12.09, 40:48:11.8
J1326+319, radec, 13:26:16.51, 31:54:09.5
J1327+221, radec, 13:27:00.86, 22:10:50.2
J1327+434, radec, 13:27:20.98, 43:26:28.0
J1330+251 | 3C287 | J1330+251, radec, 13:30:37.69, 25:09:11.0
J1331+305 | 3C286 | J1331+305, radec, 13:31:08.29, 30:30:33.0
3c286off, radec, 13:32:08.00, 30:31:02.0
J1335+457, radec, 13:35:21.96, 45:42:38.3
J1335+587, radec, 13:35:25.93, 58:44:00.3
J1337-129, radec, 13:37:39.78, -12:57:24.7
J1337+550, radec, 13:37:49.64, 55:01:02.1
J1338-064, radec, 13:38:08.20, -6:27:08.8
J1338+388 | 3C288 | J1338+388, radec, 13:38:49.78, 38:51:11.9
J1339-263, radec, 13:39:19.89, -26:20:30.5
J1339+634, radec, 13:39:23.78, 63:28:58.4
J1340+379, radec, 13:40:22.95, 37:54:43.8
J1342+603 | 3C288.1 | J1342+603, radec, 13:42:13.03, 60:21:42.5
J1344+141, radec, 13:44:23.74, 14:09:14.9
J1345+497 | 3C289 | J1345+497, radec, 13:45:26.37, 49:46:32.9
J1347-080, radec, 13:47:01.64, -8:03:22.4
J1347+122, radec, 13:47:33.36, 12:17:24.2
J1349+536, radec, 13:49:34.66, 53:41:17.0
J1349-393, radec, 13:49:51.17, -39:22:50.3
J1351-148, radec, 13:51:52.65, -14:49:14.9
J1352+314 | 3C293 | J1352+314, radec, 13:52:17.84, 31:26:46.7
J1352-442, radec, 13:52:56.54, -44:12:40.4
J1354-021, radec, 13:54:06.90, -2:06:03.2
J1356-343, radec, 13:56:05.38, -34:21:10.8
J1357+193, radec, 13:57:04.44, 19:19:07.4
J1357-177, radec, 13:57:06.07, -17:44:01.9
J1357-154, radec, 13:57:11.25, -15:27:28.8
J1357+438, radec, 13:57:40.68, 43:53:59.7
J1357+767, radec, 13:57:55.37, 76:43:21.1
J1358+476, radec, 13:58:40.67, 47:37:58.3
J1400+621, radec, 14:00:28.65, 62:10:38.5
J1404+658, radec, 14:04:05.28, 65:51:37.5
J1404-015, radec, 14:04:45.90, -1:30:22.0
J1405+042, radec, 14:05:01.12, 4:15:35.8
J1407+284, radec, 14:07:00.39, 28:27:14.7
J1408-078, radec, 14:08:56.48, -7:52:26.7
J1409-269, radec, 14:09:50.17, -26:57:37.0
J1411+522 | 3C295 | J1411+522, radec, 14:11:20.65, 52:12:09.1
J1411+215, radec, 14:11:54.86, 21:34:23.4
J1414+110 | 3C296 | J1414+110, radec, 14:14:26.37, 11:02:19.3
J1415+371, radec, 14:15:28.47, 37:06:21.2
J1415+133, radec, 14:15:58.82, 13:20:23.7
J1416+347, radec, 14:16:04.19, 34:44:36.3
